,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35
10,1,-0.058237759960334035,-1.6113002909677467,3.946417974819239,-0.7530683139955393,1.3705980507816433,-0.8253098956506718,1.0605152490178085,0.26877973057979077,0.8740975429389304,2.3819670366721435,1.7441491958364037,-0.756605984633683,-1.909971076271853,-2.2963795365010395,-1.6882923425345577,-0.614991664483659,-2.366219047904059,0.3133138588367862,0.22506975325059667,-1.710752394028741,-0.6857014244910388,-0.7340067569521888,1.2035756467567764,3.3963526363712995,-0.8580631668945455,0.12377126901573535,-0.5712965211242349,-0.38375265032051853,-4.426529563670966,-0.13259361298972946,-0.9959880940871982,-1.0705275576443203,-2.548835330165761,0.5016350492262557,-3.9370153285256424
11,0,0.3908299929405955,-3.8572980147459135,2.7034475574093726,-0.4917458819156024,-0.512932435995498,11.859662379186078,-1.114530264691373,-0.40524003495946526,1.0326878644006328,-0.5728046620639908,0.7524993726542722,1.496707121660393,0.6224825449717548,0.6551804375946749,7.693121986091465,-3.898772740955504,0.5684205956943166,-0.5260711496266194,0.1905840818760586,-3.1483242307302852,-0.15041598495636835,3.435455557075849,-3.4933431700539233,3.9669223754644247,-1.166617887101797,4.7278601349932785,-0.47122890281611796,-2.2418945607904686,0.7783684961401035,11.405688426644137,-3.5279757302376584,1.8756471738357332,1.0751795552326953,-0.05605268598985835,6.898130311703858
12,1,-0.0923117021723569,0.33142905340043194,5.616488914512817,-0.43772861682524733,1.4967147442542608,0.721922530002704,-0.8258625076905659,-0.024349602373221507,-0.4944030716823249,0.2857856559437958,-0.11636618968289839,-1.1138868865320402,0.7104363030366881,-1.2275797673815108,-3.8533566990202544,-0.7557689325568303,-3.316866853211908,-2.0382398662649894,-1.252675312946439,3.0076639734582598,-1.0846988525142212,0.5878384667359731,-2.007609773186738,-4.2149010541943746,0.721259290039958,5.456708901157736,-2.248995832888569,3.799948389270105,-2.320738281063012,5.718335845893269,-2.4433205667755393,1.651976601669378,-14.650457084198239,0.9110608564930407,-14.037486101103907
13,2,1.532936816491981,-2.2480699318234225,2.6833020828588667,0.19337176227612676,2.0207160691420514,4.0837066162374285,-0.5814440110609549,1.2148867536459362,1.3645747100516148,0.9068907321587378,-0.20945753404210973,2.628688035250796,0.09120605812284073,3.3403203493409164,-0.3417190020488655,0.5280355772605908,1.0781611730856382,2.471034743775317,1.9117521438718255,1.8861846239215585,0.0024831253115474294,0.0989378052163962,0.7990734410288359,-3.9828982385625946,-0.9843812044235368,2.8593262365980507,0.031129192329796107,-2.1823835623702683,-2.4830428246864136,7.8429637688300735,-1.590987377556326,5.005644124512231,-2.3485080323568375,2.6333022544755056,6.791679571318061
14,1,-0.049557991802444745,-2.131919904713818,0.8214861648408266,-3.3509178332500955,0.7945321040258172,-0.06105520775391596,-2.126137565382281,1.0721378252143645,0.0897423968405502,-1.210638002732123,-0.20135479844477736,-1.4266633660550307,-1.1070201285427033,1.581222590054601,1.3972340862042438,-1.9794340800359698,0.9698937263092205,0.06379050294376312,-0.6967270699038114,-2.7529114588463925,0.043018576135579537,0.5325826934764997,-0.4222264671006293,-0.13239800121082132,0.3854466962835894,4.379271766616777,0.8513476950893485,5.276187699557704,-1.398157302781565,4.921667545677887,2.3257551766406954,2.8716155009157682,2.2250876119141734,-0.16858298568798394,3.959324901795198
15,0,-1.7303604112208621,-3.3226699614033723,2.601832046716863,-1.132752129549699,-2.5162922336655136,-6.379603340656518,-0.7712991660385203,0.161608837955718,0.3017392674298981,1.709115874610404,1.2586483656447915,-2.363280568005753,0.5518840546339331,1.6371054277743942,-0.9805693910384786,-1.9194776103011377,-4.5472523419271695,0.5766813686320525,1.4519368077937276,0.307066777725152,1.1692531699050326,-2.7955718114266284,2.0278113277691454,1.627938752063931,-0.034941356578145844,-4.4942152789911605,-0.9406866620639361,-0.9337016288546504,0.9571384083760403,6.476508708204111,-2.611265018044565,-4.818257125169133,1.612182703004126,0.18301357001374624,-10.136369620440538
16,0,-0.7065078092327446,0.3227347775776367,-1.8971550870977256,-2.47874706130147,-0.7051487013095539,2.789786785432054,-1.3854623217737048,-1.0136646211062694,-0.7285836760693291,0.5528052139432502,-0.056493805355583904,-0.7148228195691754,-0.07275091226920238,-1.9016184278666421,1.255298080155683,1.9722118145341203,-0.10569593226955484,-1.1702470361943258,1.046663839625827,-2.240922217102759,1.6512881722812132,0.47276852469813935,0.8823520735722429,1.4623761316892059,-1.0303759972786692,0.5585204531779466,-1.214012136790005,1.548348234393302,2.049393000411408,-1.223637806366092,-1.1574705800727698,-1.0909922844312792,5.461158266249332,1.1657997717915842,-2.4959301894130155
17,0,-1.3187815790104276,-1.8068801563594583,0.5493604216924625,1.583930833521452,0.4845272739217765,-0.7522037788852164,1.0031815680847194,1.2170561110302005,-1.1382903618525535,-1.124138527552238,-1.9947536813438327,-1.01601525209235,0.4848427020974694,-0.9842403145181563,-1.5780413434557894,-0.8257042722118831,-2.8331812607519224,3.4324428696119242,2.4129547984576236,1.34396999157665,0.43468295384935174,-2.1774983695674606,-0.11409739673400751,-1.0445950307523564,-0.5442002549051342,-2.708673037062553,2.1843027923161897,-3.9792631272122168,-0.4042855170991456,4.049693475485247,1.8618416025286186,0.9264253378833224,2.9692219710578067,0.9283514927216804,1.4765631037716698
18,1,0.6941473108488979,1.542857121445897,-1.7129977669547096,-2.524625124503811,-0.4566024703957401,0.7979018354302547,2.1958201578457475,1.1495919754633344,-0.6234706815312626,-0.2601635291397145,0.5751196274888268,2.907131170141088,-0.6096122964178412,0.5531696406276884,-1.0050575105083834,5.329169372268123,-3.6420256652427727,-3.900155792863868,2.6116575748730138,-3.805948121284296,0.19777389398270134,-0.8209767395553239,1.8233522449641553,-1.5646302756957349,0.49001885298350756,-0.7456508933480488,-1.1929628408722381,-0.9830166896955995,1.56607465465737,-7.1822173709843575,2.1418569408468033,0.5168493308083913,6.479769627853241,-0.14008683516682194,-0.8998016383572385
19,0,-0.7337394017422373,1.6366046632513709,-0.17971951098778102,-2.380962670267526,0.35037157901526605,5.980795855864998,-0.48158417648097784,-0.4018972170299583,0.8728335432257444,1.5956074305446717,1.3861736479661315,0.451895797342862,-0.15010737208950367,-0.09506414620578182,1.8364311214490718,1.88930618948568,0.8041648833803574,1.7761065605812454,0.06742671337725628,-0.7881413241207494,0.0268617044884691,3.0085540305670606,-0.3876934740940945,1.5378877791206627,0.9628573291354715,-0.16467149360230252,0.3162853584040183,1.2850605295372999,3.9361111778679287,6.679012654818204,-4.61920820144426,-0.5738707425070918,2.572119251756195,0.832831419539975,-1.0863037845251209
20,0,0.012189406173848907,-4.157124435845651,-0.8602726247672011,2.7800865536994173,0.16220889835383032,-7.618660543544886,-0.31634419413246717,0.3455197963929796,0.04534828661556871,1.1453708788643944,-1.5098515601192493,2.0389303748138152,2.5112775510962533,-3.5388335251119725,-1.1052676083400637,-0.45049678567963725,-2.614458071277633,0.923730477606177,0.6054713859556208,-1.2287967986954236,-0.4250825066472448,-3.1762376328909285,-0.5193854549179029,1.406932317234551,-0.027131205302000028,-2.42222330507437,-1.4529925300938848,-1.9189057781171939,-0.9776000299955571,-8.803350162127881,1.561919676699329,-2.4935072849429916,5.916338137954217,0.46216412826378706,1.2088619624701455
21,2,0.17180075527557842,3.406747663641195,-1.9132574867686682,1.421444136686259,-0.30356450400009405,-7.145464881440647,-0.2252268203576809,0.5002676255759846,-0.43413622136049257,-1.8269865631998676,-0.23720143537471353,-0.30284310500523504,-0.03846386739855315,2.2590571671392894,-3.303377348855834,2.1295055593788117,-5.232642618004565,3.017483049874256,3.873822424419043,0.8969910775282358,0.6013000275116417,2.1635819654399495,-1.8454788842138634,1.2687036237367617,-0.6600147345765952,-5.757521328211739,1.255282983218303,2.1570943176786903,0.7930934052125759,1.4848483461741984,-3.219675088983391,-0.9458232494536093,4.491643052833485,-0.5803357753034875,-5.076551103742352
22,1,-0.32664676850630125,1.1651242061252818,1.6347697982629033,-5.074497873816524,0.3412350736028128,4.224363616220319,-0.843811022332062,0.3391003868636071,-0.04170620426529731,2.3159636927466236,0.01973571364339101,-3.272172852991653,0.569068005688397,1.935221345601406,-4.76083587096654,0.4073565709106849,-1.915071105019695,0.5031179853760522,0.26617298435752235,-2.423956657274029,0.6183201368648059,2.647723308676967,-0.13044179787207824,-0.27272243862199785,0.050479830992902895,4.246309238523292,0.46450134711722235,-3.2321857303836405,-3.1798535611318135,6.875964858732558,-2.663945355225897,-0.13300100183224747,-3.0984984463862415,2.1663304653353967,-4.615528706796564
23,0,0.26973776087879636,-0.10105327747830237,-2.23340779799887,0.32947254922887115,-2.161369832020232,-3.1424604352952734,0.6840532831316228,-0.8546427643678979,1.3773070293810163,1.2161117075115173,-1.2933381095291778,-0.14134620418922914,-0.5443990096986498,-0.884409378560401,0.9175621405141571,0.30542181514774447,2.701880190198343,-1.4818269350904587,-1.654088510373343,5.162597972344164,0.1890383127014037,-4.698458626692556,-0.5251233432457769,0.7636808952259189,-0.011063995183284117,2.1506140966170917,-0.3469211225126587,-1.2485876588133058,2.878073414558235,1.095596946023006,-5.508236209743392,-2.335767111212492,-3.0206337873129883,0.06487776759187841,-12.285100736139686
24,1,1.396702793599771,-1.089601865605684,2.64350790391121,-1.1974900793846506,0.6307653697269151,-4.616836996814341,-1.863965164754941,0.31861913434531064,0.30824506776209026,1.7475917713882863,0.014955525212983295,-0.9503831444387189,0.6848683403982455,-1.6843550057539662,-3.744647535452299,1.2698733528031654,-4.731360739453271,-0.8414460869645306,-0.24755592062115636,0.16515974936916514,-0.3542693403892675,0.7832792487894654,0.2884321357205874,4.524000404648882,0.06302239919230994,-0.09994146953364408,-0.5911942072021662,-0.24213171602526326,-3.330869385684042,-0.9143392451652098,-3.8369019254986267,-2.6564189183079185,-3.120807649831131,-1.3494360760487847,-11.519076519391778
25,0,-2.0094047825459618,1.4270855895824974,1.370758602805258,-1.2205484117095453,-2.0324663100039504,4.408531870936672,0.020536920132587247,0.3251433752757293,0.159197867724787,0.7386276915531023,0.8122769387834698,1.534660938255376,-0.6956730511606206,3.9158903024917495,2.77923695506745,-1.472333502205351,1.5687347890404089,-2.66564755242045,1.8056987098588775,-1.0377336576310796,0.08189037834922971,1.6293605990586673,0.8449042244078381,2.9041225311723675,-0.5187888305469694,-0.06081622908390644,0.09526787370162779,1.5332797497499497,1.3067465511544873,3.7537533261649543,-1.6424815682846887,2.1728677112887853,-2.1569717617809014,-0.7931883732388112,1.5411999818914983
26,2,0.1491887545911849,-1.3298682862724411,3.0694171747773056,3.243802316868661,-1.0055460578387414,3.922034783725997,0.34724375877170005,-1.2388787566243078,2.120829142833815,0.3924909408630429,0.2232075504156932,2.862031481786543,1.468879320902559,-2.032977395497997,3.7995895914843927,2.1756046386966936,1.0669379856801902,-1.409844461280045,0.8906272886259351,0.4101984991154598,0.7804466370407275,-1.8595076957630705,0.8977383197363696,-0.9861616599581559,-0.5155373940315651,0.767108445206489,0.8529303671693194,0.25518662950360005,-2.921818702310548,-3.312280522546847,-2.0299519583449457,0.20791736299961375,-2.205749744417047,-1.625222783256492,0.7346153936285235
27,1,0.8398224229590103,-1.317089373622352,0.3200217820911111,-1.860885017656274,0.3837683614989842,-0.9039757520717101,-0.05501799845378175,1.1902009016109674,0.3680214900385034,-0.10190268477673245,0.6867734675726636,0.6007081563320152,-0.16746976205240757,-2.997260826607027,-0.9269087242114432,-4.575082188667805,1.6843950795362064,-1.0826254063932028,-1.438339724444993,0.08418901392087311,0.2496942537013381,-0.11950303335795573,0.36385785526796044,-0.11657281698185304,3.3941823363935915,3.5584416178806326,0.5535031221513314,-2.292019322723341,-0.6342634307355476,-3.665630861094808,3.3693664392998532,-1.5335887318097248,-6.220713332726498,-0.5552970465794627,0.022730955481275808
28,0,-0.2562300749394941,-4.197619969544872,-0.49844933948724157,-0.14030814794262012,-0.7944548572794013,-6.476917294537792,0.731741780954404,0.07049514462083842,1.9440934676085537,-0.7962993822978814,-0.8295283444498424,-1.778072968896717,-0.47798563714541265,2.1835483511066966,0.3815172147554353,1.7033507416722176,-2.585637176125369,0.14522241080601453,1.3405008446102764,-0.6695565251637646,-0.7004970958514324,-1.7902549474433584,0.9268296484319292,4.285048535428517,0.12156888316292115,-5.510242316098168,-0.8659032908267347,-0.1204553332232555,0.6833769344321714,0.20833771304992899,-2.095701138899675,-3.5671131181532822,10.065736199126304,-0.1011787530273695,-3.0933135247412413
29,2,0.7004320378953267,1.913803528587974,1.1451912375866757,-0.7763337635325359,-1.584048811170593,8.107040395424898,-0.43105240116821353,-1.1044052648177494,-0.5396543596940035,-0.2050589600693181,1.9957522028021686,-0.40328626238286647,1.2309983306911583,-0.19305305280570892,-3.1666689504790857,0.8786017601693906,-1.3223876548367532,0.9719043942344123,4.328687989131954,0.6597556120254634,2.1242264090249976,4.247546912373431,0.7020482336134131,-3.113899057600751,0.7206027948429837,0.5414520314558985,-0.8690218590653355,0.0066856369963098905,0.11553885279537415,4.400135907944736,-1.1933474865546723,3.5984270836226586,-3.271119184862409,-0.7940216475356083,0.4261074473602281
30,2,0.09262953850251211,3.11511515463813,-6.302762795852333,-2.3262458605724188,-0.09751761497196904,-8.628036934546618,-0.024553611684827364,-0.38087431319070686,-1.002363451129252,-0.567039240799491,0.8238447051212906,1.4415063418488159,0.4510053268329679,-0.7862821090188424,1.8383467287205475,1.0878451032724217,-3.637129364085115,-2.4063009913086315,-0.298226051908106,-3.249607737277057,-0.09600459505505515,3.73984621494497,-0.24889660279060896,5.9568688930670115,-2.5509047011826795,1.58254205140408,-1.7884964774272496,4.461568501834089,0.9120900101596953,-8.335387154636843,2.4118254390562126,-1.1013470134975578,8.138134199973772,-1.4357411468362091,-1.3084776780813616
31,2,-0.1327471340386988,-1.2870352652516228,-1.6597801391774225,1.5536570177787148,-0.8226952742865943,-4.698835915497302,-0.1663775218736345,0.3768034504602197,0.5535492034488851,-0.839776096287823,0.9725891406012988,2.2415982162609835,1.3993466523167202,0.8069458403584063,4.431795132675138,1.469697992144589,-1.3595199630914128,-0.5322257667479221,-2.2788095014326646,-2.4501573796885867,-1.2150056928808946,-0.06565613440662074,2.6107076054025233,0.7689659621766104,-0.6129917779781147,6.876650700022223,-0.4937916785448163,0.3422809535100916,-5.508032454047927,-2.5989003303062903,-1.952851338408537,-0.5925082031883094,4.04711643245651,0.7164520051209707,2.3935718454573123
32,1,-0.10709010549656847,0.2864762791033023,2.4647476712404557,-1.191686290290074,-0.6837621660397379,0.6121292599474543,-1.0197162151678665,-1.4819910989728742,-0.07673677346789323,-2.006322624721838,0.8627256382223577,0.7853642262581957,0.8681038135979638,-2.8213246491574853,-0.9766621224645774,-1.0929015500222696,-1.3817449211148967,-1.9358383222840634,1.9056186147462082,-2.676629963814213,-1.1193574164045583,1.1997405198614939,1.1765644640964812,4.47700131104764,-0.15928641573881755,-3.8265416045825225,0.16453183135282146,0.42453914086773525,-0.7439539237276664,-6.654547734153174,2.3584940927043565,-1.792289604907177,-1.5316989767983733,0.956847432985729,-0.6586874191877927
33,0,0.10541427486163889,-0.7635034327574319,-2.7468610657817782,4.369871876685661,-0.872161376570948,1.995946671783056,-0.8390702427244193,0.5116079679313461,-0.5552863652859362,-1.863258873909557,0.06993881320808065,2.3798316637002617,-0.8658975820405799,-1.5052540283717204,1.5207129649298654,-0.44176803964359135,1.4094285873848573,2.158314776809641,4.3885883159105825,1.8747410052637887,-1.0564313868236737,-1.8291805642145136,-0.9158757226392403,3.0921196192291016,1.2622631187737705,-7.804374843487481,-0.5115520023704114,-1.4529495067781282,6.092161476831699,-2.0619722253205155,0.449992738053674,2.477815533569902,8.303228878993957,0.5897097872765467,7.024955769951196
34,1,1.5515452541401824,1.3709357180981825,-0.5751227469156203,-3.487619110648793,-1.6916218805061756,1.4705304595347017,-0.3701205535736456,-0.7892595185074034,1.4022913190681774,-0.27691916454524756,-0.43900999198893964,-4.810926705401784,-0.42458061340762143,0.027052120285909115,-2.379828874144535,-0.9005052395105252,-0.2619998405176015,-0.3371294385862734,1.0482631999113854,-1.7435042507178897,-0.6235287308935182,0.5927385065218361,0.06217336407018311,-0.2409565195567612,1.119328230160976,1.9657602605937752,-0.1700068435047072,-1.3675139043035371,-2.8207277999908027,1.2045245744608255,1.6820626598606028,-1.320603911307583,-0.43214049392555587,0.22927870372134132,-2.9870069535789603
35,2,-0.7493246147215078,-0.6981844946856902,2.1224021023610957,-2.251574852543031,0.5896569724732401,5.702281235564482,1.6872698811066205,0.38062746471303277,-1.660568379695236,-0.563113671516148,-0.42913177263687496,1.483452492021705,0.9337795640712067,0.23026277171075896,2.1284617040282465,3.2481182384289964,2.485838272620443,5.406622229998004,1.9629730872542352,-4.1658414439810745,0.8938860377322296,-1.6618603440318087,0.4549994171218419,-0.9458134580590593,1.7429447406866025,-5.615079750256272,1.7959212228942845,3.542115664057929,3.3050078001363166,5.608985260860795,0.2868943061629269,1.5549618630196682,11.003338897169336,-0.42926727142268084,10.795855419234977
36,2,0.14691844792414593,2.8450830110833185,0.9273107620062283,-1.9813196950779868,-0.9203234862879969,8.554802583006541,0.4814855980479118,0.11426980180085915,1.2577349352751688,-0.8949253196059743,1.860288177734191,-2.1093902113882703,-0.12001422555998256,1.0850390746981051,1.8145105759555855,4.3752719223692,0.7542000738814524,0.1721886092303532,1.9288359784922142,-0.36326394561125597,0.8923609800822511,4.0502707754832254,0.1046394111679554,3.3091715636855574,1.1250982685633326,-0.7484093133584603,-0.07364270221229866,-0.2091934893532029,-1.4497146180478495,5.039288807495568,-5.839537627146961,-0.9016874774480975,1.14306292807726,-0.5515611780776285,-2.790774562671876
37,1,0.7230933220042876,-3.93710141350955,-0.15348919769863598,-1.751644273593489,0.8324381197386448,-20.949577515804286,-0.5428054746899406,0.4769641388394348,-0.01908715166317644,-0.675783154876529,1.0629300771943504,0.5233881486761106,0.18459243899072345,1.724209889467958,2.4507809499478723,-2.9845513672873825,-6.691520044990228,0.21825879577786425,-4.517211290129421,-0.43182513287349633,-1.189311353769406,-2.6790463999067464,-1.6636876623213175,8.651970417883081,1.1362828406863792,0.8369345720710455,-1.415220251458873,4.8251554456388455,-0.9128530925773534,4.019490246432791,-2.5291448432017374,-4.982165515051167,4.448289210104508,1.2309275041899357,-12.366726919090967
38,0,-0.055658884302090456,0.580769598127837,0.3637597242457852,3.1022260946550397,-0.11204228870603425,3.3373297796345405,-0.7647000643844553,0.5540379177872506,2.173257277132115,0.41990187246781774,-0.3492036927279708,1.0786230368863068,2.09148096824344,-0.12251885601555598,2.1153866887793984,-1.0423784111753558,0.9789663500922737,-3.049683872721764,-0.5109383841912524,-1.766690465843785,-0.5536584715043161,-2.5377161783421793,-0.574898309990274,0.8497572550922445,-1.1700039249771832,-3.2795009528129415,0.9383449457404763,-2.355748210884926,4.461310529484075,-4.318420602279785,-0.09981743575029187,-2.3490958604789243,0.42903342939738087,-0.902217202093729,-0.664397166934343
39,1,0.8230993197269694,-3.9269180761866367,-2.564732330480691,0.6292182798570017,1.0021100070125177,-9.157258527967015,0.9642726081826732,-0.9065120770198082,0.8132888191340722,0.883159286150781,1.7717372614464457,3.880965940971966,-0.3290873662480738,-0.05862776876425055,-0.6413150195640235,-0.16980890460529738,-5.777151937215815,1.212740142670401,4.267462352975761,0.14886605778756237,0.8266603855937332,-1.3322188763414977,0.3138527648900893,-2.0481657003124627,-0.7727672313252312,3.5989227253969895,-1.5965648250622977,1.2917483907793201,-2.5996345039836184,-0.19720813321719208,-0.4085708162726759,3.232026005614856,6.3145648732325315,-1.1464869315461566,0.34780983716647706
40,1,-1.0057476581800109,-1.0682386636033039,4.984725603975168,-0.41630146714402405,0.06573312626683392,6.1414421671720465,1.0702985071263824,-0.5581288172559641,0.45095224536427303,-0.6365271171524824,-1.0742300706425598,-2.060958900059427,1.1829888915265112,0.013491021048508661,3.6457305293290534,-1.2691443024324998,0.30651020145902097,-0.035646604189194825,0.24649872636637618,-0.8019196582837118,0.5980515870137434,-0.5895367555702374,1.3178190003750512,4.104235756807484,1.4269696990556702,2.1211054349088525,0.29518201312923353,1.763346260145041,-4.947362720183899,8.012772315433933,1.1911556484708345,4.383435167528155,-2.517439961923566,0.7097559024315532,2.5054853515589945
